,datetime,water_level,station,24hr
122306,2022-07-16,12.08,Bagong Nayon,0.5
122307,2022-07-16,12.08,Boso Boso,0.0
122308,2022-07-16,12.08,Calawis,0.0
122309,2022-07-16,12.08,Guadanoville,53.0
122310,2022-07-16,12.08,Ko-Phil IT Center,42.5
122311,2022-07-16,12.08,La Mesa Dam,86.5
122312,2022-07-16,12.08,Macabud,17.0
122313,2022-07-16,12.08,Mandaluyong,1.0
122314,2022-07-16,12.08,Marikina (Youth Camp),11.0
122315,2022-07-16,12.08,Mt. Aries,0.0
122316,2022-07-16,12.08,Mt. Campana,0.0
122317,2022-07-16,12.08,Mt. Oro,33.0
122318,2022-07-16,12.08,Nangka,22.0
122319,2022-07-16,12.08,Napindan,0.0
122320,2022-07-16,12.08,Pacweld,20.0
122321,2022-07-16,12.08,Pasig City Hall,0.0
122322,2022-07-16,12.08,Pintong Bukawe,28.0
122323,2022-07-16,12.08,Port Area Synop,3.0
122324,2022-07-16,12.08,San Mateo-2,5.0
122325,2022-07-16,12.08,San Pedro 9 Chapel,35.5
122326,2022-07-16,12.08,Science Garden,17.0
122327,2022-07-16,12.08,Sitio Wawa,37.5
122328,2022-07-16,12.08,Taytay,0.0
122329,2022-07-16,12.08,Valenzuela NHS,25.5
122928,2022-07-17,13.16,Airport (PAGASA),27.0
122929,2022-07-17,13.16,Antipolo,15.5
122930,2022-07-17,13.16,Bagong Nayon,20.0
122931,2022-07-17,13.16,Boso Boso,1.0
122932,2022-07-17,13.16,Calawis,0.0
122933,2022-07-17,13.16,Guadanoville,33.0
122934,2022-07-17,13.16,Ko-Phil IT Center,65.5
122935,2022-07-17,13.16,La Mesa Dam,61.5
122936,2022-07-17,13.16,Macabud,21.0
122937,2022-07-17,13.16,Mandaluyong,49.0
122938,2022-07-17,13.16,Marikina (Youth Camp),73.5
122939,2022-07-17,13.16,Mt. Aries,14.0
122940,2022-07-17,13.16,Mt. Campana,5.0
122941,2022-07-17,13.16,Mt. Oro,46.0
122942,2022-07-17,13.16,Nangka,66.0
122943,2022-07-17,13.16,Napindan,36.0
122944,2022-07-17,13.16,Pacweld,87.5
122945,2022-07-17,13.16,Pasig City Hall,59.5
122946,2022-07-17,13.16,Pintong Bukawe,0.0
122947,2022-07-17,13.16,Port Area Synop,52.0
122948,2022-07-17,13.16,San Mateo-2,54.0
122949,2022-07-17,13.16,San Pedro 9 Chapel,65.0
122950,2022-07-17,13.16,Science Garden,95.0
122951,2022-07-17,13.16,Sitio Wawa,8.5
122952,2022-07-17,13.16,Taytay,20.0
122953,2022-07-17,13.16,Valenzuela NHS,85.0
123552,2022-07-18,11.81,Airport (PAGASA),10.0
123553,2022-07-18,11.81,Antipolo,2.5
123554,2022-07-18,11.81,Bagong Nayon,4.0
123555,2022-07-18,11.81,Boso Boso,17.0
123556,2022-07-18,11.81,Calawis,0.0
123557,2022-07-18,11.81,Guadanoville,3.5
123558,2022-07-18,11.81,Ko-Phil IT Center,7.0
123559,2022-07-18,11.81,La Mesa Dam,8.5
123560,2022-07-18,11.81,Macabud,1.0
123561,2022-07-18,11.81,Mandaluyong,2.0
123562,2022-07-18,11.81,Marikina (Youth Camp),1.0
123563,2022-07-18,11.81,Mt. Aries,8.0
123564,2022-07-18,11.81,Mt. Campana,35.0
123565,2022-07-18,11.81,Mt. Oro,4.0
123566,2022-07-18,11.81,Nangka,2.0
123567,2022-07-18,11.81,Napindan,2.0
123568,2022-07-18,11.81,Pacweld,15.5
123569,2022-07-18,11.81,Pasig City Hall,4.0
123570,2022-07-18,11.81,Pintong Bukawe,0.0
123571,2022-07-18,11.81,Port Area Synop,13.0
123572,2022-07-18,11.81,San Mateo-2,4.0
123573,2022-07-18,11.81,San Pedro 9 Chapel,6.5
123574,2022-07-18,11.81,Science Garden,2.0
123575,2022-07-18,11.81,Sitio Wawa,17.5
123576,2022-07-18,11.81,Taytay,1.5
123577,2022-07-18,11.81,Valenzuela NHS,15.5
124176,2022-07-19,11.74,Airport (PAGASA),0.0
124177,2022-07-19,11.74,Antipolo,5.5
124178,2022-07-19,11.74,Bagong Nayon,2.5
124179,2022-07-19,11.74,Boso Boso,6.0
124180,2022-07-19,11.74,Calawis,0.0
124181,2022-07-19,11.74,Guadanoville,25.5
124182,2022-07-19,11.74,Ko-Phil IT Center,49.0
124183,2022-07-19,11.74,La Mesa Dam,50.0
124184,2022-07-19,11.74,Macabud,23.5
124185,2022-07-19,11.74,Mandaluyong,0.5
124186,2022-07-19,11.74,Marikina (Youth Camp),2.0
124187,2022-07-19,11.74,Mt. Aries,4.0
124188,2022-07-19,11.74,Mt. Campana,4.0
124189,2022-07-19,11.74,Mt. Oro,7.0
124190,2022-07-19,11.74,Nangka,14.0
124191,2022-07-19,11.74,Napindan,1.0
124192,2022-07-19,11.74,Pacweld,55.5
124193,2022-07-19,11.74,Pasig City Hall,0.5
124194,2022-07-19,11.74,Pintong Bukawe,0.0
124195,2022-07-19,11.74,Port Area Synop,9.0
124196,2022-07-19,11.74,San Mateo-2,25.5
124197,2022-07-19,11.74,San Pedro 9 Chapel,54.0
124198,2022-07-19,11.74,Science Garden,6.0
124199,2022-07-19,11.74,Sitio Wawa,10.5
124200,2022-07-19,11.74,Taytay,2.0
124201,2022-07-19,11.74,Valenzuela NHS,45.0
124800,2022-07-20,11.59,Airport (PAGASA),0.0
124801,2022-07-20,11.59,Antipolo,0.0
124802,2022-07-20,11.59,Bagong Nayon,0.0
124803,2022-07-20,11.59,Boso Boso,0.0
124804,2022-07-20,11.59,Calawis,0.0
124805,2022-07-20,11.59,Guadanoville,0.0
124806,2022-07-20,11.59,Ko-Phil IT Center,0.0
124807,2022-07-20,11.59,La Mesa Dam,0.0
124808,2022-07-20,11.59,Macabud,0.0
124809,2022-07-20,11.59,Mandaluyong,0.0
124810,2022-07-20,11.59,Marikina (Youth Camp),0.0
124811,2022-07-20,11.59,Mt. Aries,0.0
124812,2022-07-20,11.59,Mt. Campana,0.0
124813,2022-07-20,11.59,Mt. Oro,0.0
124814,2022-07-20,11.59,Nangka,0.0
124815,2022-07-20,11.59,Napindan,0.0
124816,2022-07-20,11.59,Pacweld,0.5
124817,2022-07-20,11.59,Pasig City Hall,0.0
124818,2022-07-20,11.59,Pintong Bukawe,0.0
124819,2022-07-20,11.59,Port Area Synop,0.0
124820,2022-07-20,11.59,San Mateo-2,0.0
124821,2022-07-20,11.59,San Pedro 9 Chapel,0.0
124822,2022-07-20,11.59,Science Garden,0.0
124823,2022-07-20,11.59,Sitio Wawa,0.0
124824,2022-07-20,11.59,Taytay,0.5
124825,2022-07-20,11.59,Valenzuela NHS,0.0
125424,2022-07-21,11.54,Airport (PAGASA),0.0
125425,2022-07-21,11.54,Antipolo,0.5
125426,2022-07-21,11.54,Bagong Nayon,4.0
125427,2022-07-21,11.54,Boso Boso,3.0
125428,2022-07-21,11.54,Calawis,0.0
125429,2022-07-21,11.54,Guadanoville,2.5
125430,2022-07-21,11.54,Ko-Phil IT Center,2.0
125431,2022-07-21,11.54,La Mesa Dam,5.0
125432,2022-07-21,11.54,Macabud,8.0
125433,2022-07-21,11.54,Mandaluyong,0.0
125434,2022-07-21,11.54,Marikina (Youth Camp),2.5
125435,2022-07-21,11.54,Mt. Aries,2.0
125436,2022-07-21,11.54,Mt. Campana,6.0
125437,2022-07-21,11.54,Mt. Oro,0.0
125438,2022-07-21,11.54,Nangka,2.0
125439,2022-07-21,11.54,Napindan,0.0
125440,2022-07-21,11.54,Pacweld,0.0
125441,2022-07-21,11.54,Pasig City Hall,0.0
125442,2022-07-21,11.54,Pintong Bukawe,0.0
125443,2022-07-21,11.54,Port Area Synop,0.0
125444,2022-07-21,11.54,San Mateo-2,0.0
125445,2022-07-21,11.54,San Pedro 9 Chapel,2.5
125446,2022-07-21,11.54,Science Garden,2.0
125447,2022-07-21,11.54,Sitio Wawa,0.5
125448,2022-07-21,11.54,Taytay,0.0
125449,2022-07-21,11.54,Valenzuela NHS,0.5
126048,2022-07-22,11.84,Airport (PAGASA),4.0
126049,2022-07-22,11.84,Antipolo,29.5
126050,2022-07-22,11.84,Bagong Nayon,18.5
126051,2022-07-22,11.84,Boso Boso,22.0
126052,2022-07-22,11.84,Calawis,0.0
126053,2022-07-22,11.84,Guadanoville,20.0
126054,2022-07-22,11.84,Ko-Phil IT Center,9.5
126055,2022-07-22,11.84,La Mesa Dam,24.0
126056,2022-07-22,11.84,Macabud,13.5
126057,2022-07-22,11.84,Mandaluyong,4.5
126058,2022-07-22,11.84,Marikina (Youth Camp),8.5
126059,2022-07-22,11.84,Mt. Aries,19.0
126060,2022-07-22,11.84,Mt. Campana,29.0
126061,2022-07-22,11.84,Mt. Oro,37.0
126062,2022-07-22,11.84,Nangka,15.0
126063,2022-07-22,11.84,Napindan,4.0
126064,2022-07-22,11.84,Pacweld,0.0
126065,2022-07-22,11.84,Pasig City Hall,5.0
126066,2022-07-22,11.84,Pintong Bukawe,0.0
126067,2022-07-22,11.84,Port Area Synop,5.0
126068,2022-07-22,11.84,San Mateo-2,21.0
126069,2022-07-22,11.84,San Pedro 9 Chapel,9.0
126070,2022-07-22,11.84,Science Garden,6.0
126071,2022-07-22,11.84,Sitio Wawa,39.5
126072,2022-07-22,11.84,Taytay,8.0
126073,2022-07-22,11.84,Valenzuela NHS,6.5
126672,2022-07-23,11.61,Airport (PAGASA),0.0
126673,2022-07-23,11.61,Antipolo,0.0
126674,2022-07-23,11.61,Bagong Nayon,0.5
126675,2022-07-23,11.61,Boso Boso,8.0
126676,2022-07-23,11.61,Calawis,0.0
126677,2022-07-23,11.61,Guadanoville,2.5
126678,2022-07-23,11.61,Ko-Phil IT Center,3.5
126679,2022-07-23,11.61,La Mesa Dam,18.0
126680,2022-07-23,11.61,Macabud,2.0
126681,2022-07-23,11.61,Mandaluyong,0.0
126682,2022-07-23,11.61,Marikina (Youth Camp),3.5
126683,2022-07-23,11.61,Mt. Aries,2.0
126684,2022-07-23,11.61,Mt. Campana,0.0
126685,2022-07-23,11.61,Mt. Oro,1.0
126686,2022-07-23,11.61,Nangka,2.0
126687,2022-07-23,11.61,Napindan,0.0
126688,2022-07-23,11.61,Pacweld,0.0
126689,2022-07-23,11.61,Pasig City Hall,0.0
126690,2022-07-23,11.61,Pintong Bukawe,0.0
126691,2022-07-23,11.61,Port Area Synop,0.0
126692,2022-07-23,11.61,San Mateo-2,12.5
126693,2022-07-23,11.61,San Pedro 9 Chapel,3.5
126694,2022-07-23,11.61,Science Garden,1.0
126695,2022-07-23,11.61,Sitio Wawa,1.5
126696,2022-07-23,11.61,Taytay,0.0
126697,2022-07-23,11.61,Valenzuela NHS,0.5
127296,2022-07-24,11.67,Airport (PAGASA),0.0
127297,2022-07-24,11.67,Antipolo,1.5
127298,2022-07-24,11.67,Bagong Nayon,14.5
127299,2022-07-24,11.67,Boso Boso,4.0
127300,2022-07-24,11.67,Calawis,0.0
127301,2022-07-24,11.67,Guadanoville,10.0
127302,2022-07-24,11.67,Ko-Phil IT Center,35.5
127303,2022-07-24,11.67,La Mesa Dam,33.5
127304,2022-07-24,11.67,Macabud,18.5
127305,2022-07-24,11.67,Mandaluyong,0.5
127306,2022-07-24,11.67,Marikina (Youth Camp),0.0
127307,2022-07-24,11.67,Mt. Aries,4.0
127308,2022-07-24,11.67,Mt. Campana,1.0
127309,2022-07-24,11.67,Mt. Oro,3.0
127310,2022-07-24,11.67,Nangka,23.0
127311,2022-07-24,11.67,Napindan,0.0
127312,2022-07-24,11.67,Pacweld,0.0
127313,2022-07-24,11.67,Pasig City Hall,0.0
127314,2022-07-24,11.67,Pintong Bukawe,0.0
127315,2022-07-24,11.67,Port Area Synop,0.0
127316,2022-07-24,11.67,San Mateo-2,11.0
127317,2022-07-24,11.67,San Pedro 9 Chapel,35.5
127318,2022-07-24,11.67,Science Garden,40.0
127319,2022-07-24,11.67,Sitio Wawa,2.5
127320,2022-07-24,11.67,Taytay,0.0
127321,2022-07-24,11.67,Valenzuela NHS,40.5
127920,2022-07-25,11.53,Airport (PAGASA),0.0
127921,2022-07-25,11.53,Antipolo,5.0
127922,2022-07-25,11.53,Bagong Nayon,0.0
127923,2022-07-25,11.53,Boso Boso,1.0
127924,2022-07-25,11.53,Calawis,0.0
127925,2022-07-25,11.53,Guadanoville,7.0
127926,2022-07-25,11.53,Ko-Phil IT Center,0.0
127927,2022-07-25,11.53,La Mesa Dam,0.0
127928,2022-07-25,11.53,Macabud,0.5
127929,2022-07-25,11.53,Mandaluyong,0.0
127930,2022-07-25,11.53,Marikina (Youth Camp),0.0
127931,2022-07-25,11.53,Mt. Aries,1.0
127932,2022-07-25,11.53,Mt. Campana,0.0
127933,2022-07-25,11.53,Mt. Oro,0.0
127934,2022-07-25,11.53,Nangka,0.0
127935,2022-07-25,11.53,Napindan,0.0
127936,2022-07-25,11.53,Pacweld,0.0
127937,2022-07-25,11.53,Pasig City Hall,0.0
127938,2022-07-25,11.53,Pintong Bukawe,0.0
127939,2022-07-25,11.53,Port Area Synop,0.0
127940,2022-07-25,11.53,San Mateo-2,0.0
127941,2022-07-25,11.53,San Pedro 9 Chapel,0.0
127942,2022-07-25,11.53,Science Garden,0.0
127943,2022-07-25,11.53,Sitio Wawa,0.0
127944,2022-07-25,11.53,Taytay,2.5
127945,2022-07-25,11.53,Valenzuela NHS,0.0
128544,2022-07-26,11.53,Airport (PAGASA),7.5
128545,2022-07-26,11.53,Antipolo,44.5
128546,2022-07-26,11.53,Bagong Nayon,10.5
128547,2022-07-26,11.53,Boso Boso,19.0
128548,2022-07-26,11.53,Calawis,0.0
128549,2022-07-26,11.53,Guadanoville,1.0
128550,2022-07-26,11.53,Ko-Phil IT Center,25.5
128551,2022-07-26,11.53,La Mesa Dam,0.0
128552,2022-07-26,11.53,Macabud,10.0
128553,2022-07-26,11.53,Mandaluyong,4.0
128554,2022-07-26,11.53,Marikina (Youth Camp),22.0
128555,2022-07-26,11.53,Mt. Aries,33.0
128556,2022-07-26,11.53,Mt. Campana,0.0
128557,2022-07-26,11.53,Mt. Oro,0.0
128558,2022-07-26,11.53,Nangka,1.0
128559,2022-07-26,11.53,Napindan,24.0
128560,2022-07-26,11.53,Pacweld,0.0
128561,2022-07-26,11.53,Pasig City Hall,31.5
128562,2022-07-26,11.53,Pintong Bukawe,0.0
128563,2022-07-26,11.53,Port Area Synop,0.5
128564,2022-07-26,11.53,San Mateo-2,0.0
128565,2022-07-26,11.53,San Pedro 9 Chapel,21.0
128566,2022-07-26,11.53,Science Garden,27.0
128567,2022-07-26,11.53,Sitio Wawa,0.0
128568,2022-07-26,11.53,Taytay,37.5
128569,2022-07-26,11.53,Valenzuela NHS,21.0
129168,2022-07-27,11.57,Airport (PAGASA),21.5
129169,2022-07-27,11.57,Antipolo,8.5
129170,2022-07-27,11.57,Bagong Nayon,7.5
129171,2022-07-27,11.57,Boso Boso,21.0
129172,2022-07-27,11.57,Calawis,0.0
129173,2022-07-27,11.57,Guadanoville,0.0
129174,2022-07-27,11.57,Ko-Phil IT Center,0.0
129175,2022-07-27,11.57,La Mesa Dam,0.5
129176,2022-07-27,11.57,Macabud,0.0
129177,2022-07-27,11.57,Mandaluyong,14.0
129178,2022-07-27,11.57,Marikina (Youth Camp),0.5
129179,2022-07-27,11.57,Mt. Aries,11.0
129180,2022-07-27,11.57,Mt. Campana,6.0
129181,2022-07-27,11.57,Mt. Oro,1.0
129182,2022-07-27,11.57,Nangka,2.0
129183,2022-07-27,11.57,Napindan,19.0
129184,2022-07-27,11.57,Pacweld,0.0
129185,2022-07-27,11.57,Pasig City Hall,0.0
129186,2022-07-27,11.57,Pintong Bukawe,4.0
129187,2022-07-27,11.57,Port Area Synop,6.5
129188,2022-07-27,11.57,San Mateo-2,1.5
129189,2022-07-27,11.57,San Pedro 9 Chapel,0.5
129190,2022-07-27,11.57,Science Garden,1.0
129191,2022-07-27,11.57,Sitio Wawa,0.5
129192,2022-07-27,11.57,Taytay,0.0
129193,2022-07-27,11.57,Valenzuela NHS,0.5
129792,2022-07-28,11.66,Airport (PAGASA),15.0
129793,2022-07-28,11.66,Antipolo,0.0
129794,2022-07-28,11.66,Bagong Nayon,0.5
129795,2022-07-28,11.66,Boso Boso,2.0
129796,2022-07-28,11.66,Calawis,0.0
129797,2022-07-28,11.66,Guadanoville,3.0
129798,2022-07-28,11.66,Ko-Phil IT Center,0.5
129799,2022-07-28,11.66,La Mesa Dam,1.5
129800,2022-07-28,11.66,Macabud,24.5
129801,2022-07-28,11.66,Mandaluyong,0.0
129802,2022-07-28,11.66,Marikina (Youth Camp),0.0
129803,2022-07-28,11.66,Mt. Aries,3.0
129804,2022-07-28,11.66,Mt. Campana,0.0
129805,2022-07-28,11.66,Mt. Oro,19.0
129806,2022-07-28,11.66,Nangka,0.0
129807,2022-07-28,11.66,Napindan,6.0
129808,2022-07-28,11.66,Pacweld,0.0
129809,2022-07-28,11.66,Pasig City Hall,4.0
129810,2022-07-28,11.66,Pintong Bukawe,2.0
129811,2022-07-28,11.66,Port Area Synop,4.0
129812,2022-07-28,11.66,San Mateo-2,0.5
129813,2022-07-28,11.66,San Pedro 9 Chapel,0.0
129814,2022-07-28,11.66,Science Garden,0.0
129815,2022-07-28,11.66,Sitio Wawa,5.0
129816,2022-07-28,11.66,Taytay,3.5
129817,2022-07-28,11.66,Valenzuela NHS,0.0
130416,2022-07-29,11.61,Airport (PAGASA),1.0
130417,2022-07-29,11.61,Antipolo,6.5
130418,2022-07-29,11.61,Bagong Nayon,11.5
130419,2022-07-29,11.61,Boso Boso,6.0
130420,2022-07-29,11.61,Calawis,0.0
130421,2022-07-29,11.61,Guadanoville,3.5
130422,2022-07-29,11.61,Ko-Phil IT Center,0.0
130423,2022-07-29,11.61,La Mesa Dam,3.0
130424,2022-07-29,11.61,Macabud,10.0
130425,2022-07-29,11.61,Mandaluyong,10.0
130426,2022-07-29,11.61,Marikina (Youth Camp),0.0
130427,2022-07-29,11.61,Mt. Aries,4.0
130428,2022-07-29,11.61,Mt. Campana,26.0
130429,2022-07-29,11.61,Mt. Oro,3.0
130430,2022-07-29,11.61,Nangka,2.0
130431,2022-07-29,11.61,Napindan,10.0
130432,2022-07-29,11.61,Pacweld,0.0
130433,2022-07-29,11.61,Pasig City Hall,1.0
130434,2022-07-29,11.61,Pintong Bukawe,3.5
130435,2022-07-29,11.61,Port Area Synop,20.5
130436,2022-07-29,11.61,San Mateo-2,5.0
130437,2022-07-29,11.61,San Pedro 9 Chapel,0.0
130438,2022-07-29,11.61,Science Garden,0.0
130439,2022-07-29,11.61,Sitio Wawa,6.0
130440,2022-07-29,11.61,Taytay,0.0
130441,2022-07-29,11.61,Valenzuela NHS,0.0
131040,2022-07-30,11.74,Airport (PAGASA),2.5
131041,2022-07-30,11.74,Antipolo,1.0
131042,2022-07-30,11.74,Bagong Nayon,0.5
131043,2022-07-30,11.74,Boso Boso,3.0
131044,2022-07-30,11.74,Calawis,0.0
131045,2022-07-30,11.74,Guadanoville,0.5
131046,2022-07-30,11.74,Ko-Phil IT Center,1.5
131047,2022-07-30,11.74,La Mesa Dam,0.0
131048,2022-07-30,11.74,Macabud,18.5
131049,2022-07-30,11.74,Mandaluyong,0.0
131050,2022-07-30,11.74,Marikina (Youth Camp),0.0
131051,2022-07-30,11.74,Mt. Aries,1.0
131052,2022-07-30,11.74,Mt. Campana,0.0
131053,2022-07-30,11.74,Mt. Oro,3.0
131054,2022-07-30,11.74,Nangka,3.0
131055,2022-07-30,11.74,Napindan,0.0
131056,2022-07-30,11.74,Pacweld,0.0
131057,2022-07-30,11.74,Pasig City Hall,0.0
131058,2022-07-30,11.74,Pintong Bukawe,0.0
131059,2022-07-30,11.74,Port Area Synop,0.0
131060,2022-07-30,11.74,San Mateo-2,1.0
131061,2022-07-30,11.74,San Pedro 9 Chapel,0.5
131062,2022-07-30,11.74,Science Garden,1.0
131063,2022-07-30,11.74,Sitio Wawa,1.0
131064,2022-07-30,11.74,Taytay,0.0
131065,2022-07-30,11.74,Valenzuela NHS,5.0
131664,2022-07-31,12.89,Airport (PAGASA),49.0
131665,2022-07-31,12.89,Antipolo,70.5
131666,2022-07-31,12.89,Bagong Nayon,85.5
131667,2022-07-31,12.89,Boso Boso,58.0
131668,2022-07-31,12.89,Calawis,0.0
131669,2022-07-31,12.89,Guadanoville,28.5
131670,2022-07-31,12.89,Ko-Phil IT Center,79.5
131671,2022-07-31,12.89,La Mesa Dam,90.0
131672,2022-07-31,12.89,Macabud,18.0
131673,2022-07-31,12.89,Mandaluyong,52.0
131674,2022-07-31,12.89,Marikina (Youth Camp),61.0
131675,2022-07-31,12.89,Mt. Aries,67.0
131676,2022-07-31,12.89,Mt. Campana,53.0
131677,2022-07-31,12.89,Mt. Oro,27.0
131678,2022-07-31,12.89,Nangka,55.0
131679,2022-07-31,12.89,Napindan,63.0
131680,2022-07-31,12.89,Pacweld,57.0
131681,2022-07-31,12.89,Pasig City Hall,116.5
131682,2022-07-31,12.89,Pintong Bukawe,0.0
131683,2022-07-31,12.89,Port Area Synop,30.5
131684,2022-07-31,12.89,San Mateo-2,63.5
131685,2022-07-31,12.89,San Pedro 9 Chapel,80.0
131686,2022-07-31,12.89,Science Garden,61.0
131687,2022-07-31,12.89,Sitio Wawa,49.0
131688,2022-07-31,12.89,Taytay,73.5
131689,2022-07-31,12.89,Valenzuela NHS,135.5
132288,2022-08-01,12.34,Airport (PAGASA),6.5
132289,2022-08-01,12.34,Antipolo,22.5
132290,2022-08-01,12.34,Bagong Nayon,40.0
132291,2022-08-01,12.34,Boso Boso,18.0
132292,2022-08-01,12.34,Calawis,0.0
132293,2022-08-01,12.34,Guadanoville,9.0
132294,2022-08-01,12.34,Ko-Phil IT Center,11.5
132295,2022-08-01,12.34,La Mesa Dam,10.0
132296,2022-08-01,12.34,Macabud,21.0
132297,2022-08-01,12.34,Mandaluyong,1.5
132298,2022-08-01,12.34,Marikina (Youth Camp),24.5
132299,2022-08-01,12.34,Mt. Aries,32.0
132300,2022-08-01,12.34,Mt. Campana,4.0
132301,2022-08-01,12.34,Mt. Oro,38.0
132302,2022-08-01,12.34,Nangka,5.0
132303,2022-08-01,12.34,Napindan,6.0
132304,2022-08-01,12.34,Pacweld,38.5
132305,2022-08-01,12.34,Pasig City Hall,17.0
132306,2022-08-01,12.34,Pintong Bukawe,0.0
132307,2022-08-01,12.34,Port Area Synop,6.0
132308,2022-08-01,12.34,San Mateo-2,4.0
132309,2022-08-01,12.34,San Pedro 9 Chapel,16.5
132310,2022-08-01,12.34,Science Garden,16.0
132311,2022-08-01,12.34,Sitio Wawa,19.5
132312,2022-08-01,12.34,Taytay,41.0
132313,2022-08-01,12.34,Valenzuela NHS,29.5
132912,2022-08-02,14.89,Airport (PAGASA),5.0
132913,2022-08-02,14.89,Antipolo,28.5
132914,2022-08-02,14.89,Bagong Nayon,25.0
132915,2022-08-02,14.89,Boso Boso,12.0
132916,2022-08-02,14.89,Calawis,0.0
132917,2022-08-02,14.89,Guadanoville,10.0
132918,2022-08-02,14.89,Ko-Phil IT Center,15.0
132919,2022-08-02,14.89,La Mesa Dam,8.5
132920,2022-08-02,14.89,Macabud,88.5
132921,2022-08-02,14.89,Mandaluyong,20.0
132922,2022-08-02,14.89,Marikina (Youth Camp),28.0
132923,2022-08-02,14.89,Mt. Aries,42.0
132924,2022-08-02,14.89,Mt. Campana,43.0
132925,2022-08-02,14.89,Mt. Oro,148.0
132926,2022-08-02,14.89,Nangka,21.0
132927,2022-08-02,14.89,Napindan,11.0
132928,2022-08-02,14.89,Pacweld,32.0
132929,2022-08-02,14.89,Pasig City Hall,16.5
132930,2022-08-02,14.89,Pintong Bukawe,0.0
132931,2022-08-02,14.89,Port Area Synop,9.0
132932,2022-08-02,14.89,San Mateo-2,30.0
132933,2022-08-02,14.89,San Pedro 9 Chapel,17.5
132934,2022-08-02,14.89,Science Garden,43.0
132935,2022-08-02,14.89,Sitio Wawa,133.0
132936,2022-08-02,14.89,Taytay,18.0
132937,2022-08-02,14.89,Valenzuela NHS,36.0
133536,2022-08-03,12.27,Airport (PAGASA),9.5
133537,2022-08-03,12.27,Antipolo,2.0
133538,2022-08-03,12.27,Bagong Nayon,2.0
133539,2022-08-03,12.27,Boso Boso,7.0
133540,2022-08-03,12.27,Calawis,0.0
133541,2022-08-03,12.27,Guadanoville,2.0
133542,2022-08-03,12.27,Ko-Phil IT Center,4.0
133543,2022-08-03,12.27,La Mesa Dam,4.0
133544,2022-08-03,12.27,Macabud,1.5
133545,2022-08-03,12.27,Mandaluyong,3.0
133546,2022-08-03,12.27,Marikina (Youth Camp),2.5
133547,2022-08-03,12.27,Mt. Aries,4.0
133548,2022-08-03,12.27,Mt. Campana,8.0
133549,2022-08-03,12.27,Mt. Oro,4.0
133550,2022-08-03,12.27,Nangka,5.0
133551,2022-08-03,12.27,Napindan,3.0
133552,2022-08-03,12.27,Pacweld,10.5
133553,2022-08-03,12.27,Pasig City Hall,2.5
133554,2022-08-03,12.27,Pintong Bukawe,0.0
133555,2022-08-03,12.27,Port Area Synop,3.5
133556,2022-08-03,12.27,San Mateo-2,4.5
133557,2022-08-03,12.27,San Pedro 9 Chapel,4.5
133558,2022-08-03,12.27,Science Garden,6.0
133559,2022-08-03,12.27,Sitio Wawa,2.5
133560,2022-08-03,12.27,Taytay,3.0
133561,2022-08-03,12.27,Valenzuela NHS,10.0
134160,2022-08-04,11.95,Airport (PAGASA),8.5
134161,2022-08-04,11.95,Antipolo,0.0
134162,2022-08-04,11.95,Bagong Nayon,0.0
134163,2022-08-04,11.95,Boso Boso,0.0
134164,2022-08-04,11.95,Calawis,0.0
134165,2022-08-04,11.95,Guadanoville,0.0
134166,2022-08-04,11.95,Ko-Phil IT Center,0.0
134167,2022-08-04,11.95,La Mesa Dam,0.0
134168,2022-08-04,11.95,Macabud,2.5
134169,2022-08-04,11.95,Mandaluyong,0.0
134170,2022-08-04,11.95,Marikina (Youth Camp),0.0
134171,2022-08-04,11.95,Mt. Aries,0.0
134172,2022-08-04,11.95,Mt. Campana,0.0
134173,2022-08-04,11.95,Mt. Oro,0.0
134174,2022-08-04,11.95,Nangka,0.0
134175,2022-08-04,11.95,Napindan,0.0
134176,2022-08-04,11.95,Pacweld,6.5
134177,2022-08-04,11.95,Pasig City Hall,0.0
134178,2022-08-04,11.95,Pintong Bukawe,11.5
134179,2022-08-04,11.95,Port Area Synop,0.0
134180,2022-08-04,11.95,San Mateo-2,0.0
134181,2022-08-04,11.95,San Pedro 9 Chapel,0.0
134182,2022-08-04,11.95,Science Garden,0.0
134183,2022-08-04,11.95,Sitio Wawa,0.0
134184,2022-08-04,11.95,Taytay,0.0
134185,2022-08-04,11.95,Valenzuela NHS,0.0
134784,2022-08-05,12.71,Airport (PAGASA),33.0
134785,2022-08-05,12.71,Antipolo,43.5
134786,2022-08-05,12.71,Bagong Nayon,41.0
134787,2022-08-05,12.71,Boso Boso,40.0
134788,2022-08-05,12.71,Calawis,0.0
134789,2022-08-05,12.71,Guadanoville,23.0
134790,2022-08-05,12.71,Ko-Phil IT Center,27.0
134791,2022-08-05,12.71,La Mesa Dam,29.5
134792,2022-08-05,12.71,Macabud,11.5
134793,2022-08-05,12.71,Mandaluyong,23.0
134794,2022-08-05,12.71,Marikina (Youth Camp),39.5
134795,2022-08-05,12.71,Mt. Aries,22.0
134796,2022-08-05,12.71,Mt. Campana,33.0
134797,2022-08-05,12.71,Mt. Oro,33.0
134798,2022-08-05,12.71,Nangka,33.0
134799,2022-08-05,12.71,Napindan,29.0
134800,2022-08-05,12.71,Pacweld,18.5
134801,2022-08-05,12.71,Pasig City Hall,34.5
134802,2022-08-05,12.71,Pintong Bukawe,3.5
134803,2022-08-05,12.71,Port Area Synop,38.0
